,Variety,Freq,d(cm),M%,Density,Attn,Phase,Phase_Corr,Permittivity_real,Permittivity_imaginary,Type,Phase/Attn,Freq*d(cm),Freq*Attn
133,KANSAS,-69615.9140625,24391.318359375,-78799.8828125,-1656.7158203125,115168.890625,1938184.75,5837911.0,-9167.3896484375,-4404.42919921875,-10606.7080078125,183530.71875,-761274.5625,-2774773.25
134,KANSAS,-80371.0234375,28160.537109375,-90965.671875,-1912.658935546875,132927.953125,2237197.0,6738485.0,-10584.4072265625,-5084.08740234375,-12246.3310546875,211859.453125,-878670.875,-3203379.75
135,KANSAS,-57452.9921875,20126.25390625,-65050.06640625,-1367.19140625,95102.640625,1600489.625,4821531.5,-7566.8955078125,-3635.63134765625,-8752.4111328125,151512.609375,-628491.25,-2290197.5
136,KANSAS,-71292.0703125,24972.49609375,-80728.0078125,-1696.76416015625,118012.296875,1986205.0,5984057.5,-9390.720703125,-4511.46484375,-10864.30859375,188023.21875,-779890.875,-2841928.5
137,KANSAS,-38837.734375,13607.9375,-43974.375,-924.0537719726562,64289.23046875,1081765.875,3258481.5,-5114.58349609375,-2457.3662109375,-5911.16162109375,102422.6953125,-424827.28125,-1548308.125
138,KANSAS,-41318.9375,14475.931640625,-46773.65625,-983.0775756835938,68382.0234375,1150676.75,3466397.0,-5440.646484375,-2614.26708984375,-6289.26220703125,108954.5390625,-451947.4375,-1646965.25
139,KANSAS,-60904.23828125,21339.017578125,-68952.296875,-1449.2904052734375,100792.2734375,1696260.375,5109687.5,-8021.27587890625,-3853.675048828125,-9278.5029296875,160586.96875,-666136.4375,-2427768.5
140,KANSAS,-48569.64453125,17017.177734375,-54982.22265625,-1155.6717529296875,80375.0625,1352511.5,4074166.25,-6395.7705078125,-3072.9228515625,-7395.77880859375,128057.3828125,-531187.0,-1936038.0
141,KANSAS,-50341.4296875,17639.328125,-56983.1796875,-1197.8359375,83285.7890625,1401477.75,4221852.5,-6628.70263671875,-3184.680908203125,-7665.7001953125,132723.109375,-550483.75,-2006619.0
142,KANSAS,-63282.859375,22168.666015625,-71645.7734375,-1506.000732421875,104741.109375,1762774.375,5309733.5,-8334.4208984375,-4004.204345703125,-9640.9248046875,166883.9375,-692178.875,-2522623.75
143,KANSAS,-52299.97265625,18325.47265625,-59205.94140625,-1244.5357666015625,86546.421875,1456511.875,4386984.5,-6887.56005859375,-3309.099853515625,-7965.9296875,137899.796875,-571975.1875,-2084893.25
144,KANSAS,-62561.06640625,21917.8125,-70824.484375,-1488.8154296875,103518.515625,1742147.375,5247791.5,-8239.251953125,-3958.044677734375,-9530.9169921875,164969.15625,-684189.75,-2493631.0
145,KANSAS,-35305.734375,12370.96875,-39973.51171875,-839.9093017578125,58444.46875,983311.875,2961925.0,-4648.6787109375,-2233.7548828125,-5371.51513671875,93097.8359375,-386178.6875,-1407334.0
146,KANSAS,-66541.90625,23315.681640625,-75308.78125,-1583.3760986328125,110055.3203125,1852046.875,5578582.0,-8761.8388671875,-4209.126953125,-10135.9033203125,175399.921875,-727514.0625,-2652157.75
147,KANSAS,-53175.6640625,18632.92578125,-60183.578125,-1265.2677001953125,87956.234375,1480189.375,4458139.5,-7001.734375,-3363.978515625,-8097.32373046875,140177.34375,-581430.75,-2119431.75
148,KANSAS,-83155.125,29134.177734375,-94114.0625,-1978.89501953125,137546.015625,2314971.5,6972782.0,-10950.7763671875,-5260.5556640625,-12671.947265625,219191.6875,-909218.4375,-3314421.75
149,KANSAS,-72880.34375,25535.20703125,-82484.5078125,-1734.2967529296875,120540.515625,2028617.875,6110117.0,-9596.6689453125,-4609.94677734375,-11103.6142578125,192110.234375,-796783.75,-2904810.75
150,KANSAS,-57024.96875,19979.62109375,-64561.046875,-1357.005859375,94362.9296875,1587996.125,4783996.5,-7510.4248046875,-3607.962646484375,-8686.9091796875,150369.859375,-623647.0,-2273055.25
151,KANSAS,-88485.578125,31004.697265625,-100144.7265625,-2105.796142578125,146344.84375,2463017.5,7418764.5,-11652.4306640625,-5597.267578125,-13485.0068359375,233231.21875,-967371.4375,-3526912.25
152,KANSAS,-59510.63671875,20850.0390625,-67370.203125,-1416.1619873046875,98474.5234375,1657204.0,4992371.5,-7837.40576171875,-3765.116943359375,-9065.7890625,156920.125,-650801.4375,-2372125.75
153,KANSAS,-70730.375,24780.76953125,-80063.9921875,-1683.2679443359375,117007.015625,1969157.625,5932164.5,-9315.12890625,-4474.35498046875,-10776.4365234375,186478.0625,-773396.125,-2819182.0
154,KANSAS,-52449.19140625,18374.39453125,-59381.69921875,-1248.036865234375,86818.421875,1461023.625,4401143.5,-6907.3974609375,-3318.8779296875,-7988.1337890625,138311.171875,-573705.3125,-2090722.5
155,KANSAS,-84334.6953125,29549.25,-95440.0390625,-2006.870849609375,139466.828125,2347239.0,7069873.0,-11105.7255859375,-5334.595703125,-12851.0888671875,222283.53125,-921988.875,-3361307.75
156,KANSAS,-44702.38671875,15663.6142578125,-50612.16796875,-1063.626708984375,73982.8125,1244942.125,3749971.0,-5887.478515625,-2828.351318359375,-6806.5390625,117871.0234375,-488921.0,-1781985.875
157,KANSAS,-57149.06640625,20024.232421875,-64691.8046875,-1359.8612060546875,94545.7734375,1591153.125,4793061.5,-7525.53125,-3615.68408203125,-8704.3115234375,150671.109375,-624967.1875,-2277882.0
158,KANSAS,-70732.7734375,24783.39453125,-80052.7578125,-1683.224609375,116977.9375,1968743.875,5930011.0,-9314.1025390625,-4474.109375,-10776.16796875,186447.03125,-773261.0,-2819170.25
159,KANSAS,-49058.02734375,17189.166015625,-55537.0078125,-1167.286865234375,81180.1015625,1366066.375,4115132.5,-6460.484375,-3103.852294921875,-7470.7197265625,129346.546875,-536523.6875,-1955574.625
160,KANSAS,-80715.4765625,28279.43359375,-91363.6796875,-1920.94140625,133536.1875,2247361.75,6769623.0,-10629.669921875,-5106.56494140625,-12300.2861328125,212790.359375,-882648.0625,-3217386.25
161,KANSAS,-39374.87890625,13796.677734375,-44567.0390625,-936.740478515625,65148.56640625,1096271.5,3301533.5,-5184.02490234375,-2491.003173828125,-5992.26953125,103805.3515625,-430568.6875,-1569403.0
162,KANSAS,-48714.64453125,17069.025390625,-55151.703125,-1159.2020263671875,80620.5703125,1356693.75,4087186.5,-6415.93359375,-3082.22705078125,-7418.96240234375,128461.140625,-532819.5625,-1941948.625
163,KANSAS,-65148.43359375,22820.572265625,-73769.09375,-1550.5037841796875,107846.640625,1815076.0,5468479.0,-8581.5087890625,-4122.8154296875,-9927.064453125,171828.21875,-712678.9375,-2596978.25
164,KANSAS,-89473.4609375,31348.630859375,-101260.1875,-2129.262451171875,147974.421875,2490448.75,7501169.0,-11781.67578125,-5659.71337890625,-13635.2265625,235830.390625,-978155.3125,-3566030.25
165,KANSAS,-68601.421875,24033.890625,-77665.3203125,-1632.59765625,113521.796875,1910531.5,5755453.0,-9034.8076171875,-4340.4912109375,-10452.6689453125,180882.09375,-750276.3125,-2734494.0
166,KANSAS,-63531.38671875,22259.41015625,-71908.8203125,-1511.796142578125,105092.5390625,1768571.25,5327393.5,-8365.7421875,-4018.74658203125,-9677.63671875,167479.359375,-694654.75,-2532191.75
167,KANSAS,-50478.5390625,17687.609375,-57147.28125,-1201.083984375,83537.375,1405742.75,4234954.5,-6648.2373046875,-3193.669189453125,-7687.88232421875,133102.078125,-552082.125,-2012316.0
168,KANSAS,-53531.51953125,18754.904296875,-60605.82421875,-1273.9466552734375,88582.90625,1490686.625,4490938.0,-7049.44580078125,-3386.795166015625,-8152.5185546875,141154.515625,-585466.875,-2133788.0
169,KANSAS,-60219.61328125,21098.58203125,-68175.3046875,-1433.0550537109375,99639.859375,1676814.5,5051905.0,-7930.6083984375,-3809.74072265625,-9173.103515625,158788.9375,-658554.4375,-2400289.0
170,KANSAS,-72711.359375,25475.125,-82292.4375,-1730.254150390625,120275.2734375,2024170.75,6096750.5,-9574.8876953125,-4599.62060546875,-11078.328125,191673.875,-795037.1875,-2898190.5
171,KANSAS,-43130.234375,15113.0625,-48819.46875,-1026.14453125,71357.5078125,1200652.375,3616555.75,-5678.96533203125,-2728.461669921875,-6565.73046875,113706.8203125,-471642.9375,-1719189.0
172,KANSAS,-59387.21875,20805.521484375,-67232.9296875,-1413.08837890625,98279.109375,1653884.125,4982331.0,-7821.0693359375,-3757.33349609375,-9046.1455078125,156588.765625,-649498.5625,-2367082.75
173,KANSAS,-74775.0703125,26199.162109375,-84638.484375,-1779.529541015625,123695.9921875,2081712.625,6271020.0,-9847.5048828125,-4730.51171875,-11393.8134765625,197134.3125,-817615.625,-2980556.25
174,KANSAS,-70676.28125,24762.73046875,-79994.3203125,-1681.809814453125,116917.828125,1967702.375,5926633.5,-9307.4365234375,-4471.21630859375,-10768.1171875,186312.875,-772809.0,-2817024.5
175,KANSAS,-54456.3203125,19078.90625,-61647.24609375,-1295.697265625,90111.6171875,1516443.75,4568456.5,-7171.23046875,-3445.24951171875,-8293.8515625,143587.015625,-595543.1875,-2170611.5
176,KANSAS,-61083.546875,21400.03515625,-69157.0234375,-1453.5892333984375,101086.7265625,1701168.0,5124938.0,-8044.591796875,-3864.65087890625,-9305.2841796875,161071.90625,-668036.125,-2434864.75
177,KANSAS,-77627.6796875,27199.947265625,-87853.3984375,-1847.3067626953125,128386.2109375,2160816.5,6508265.0,-10222.2353515625,-4910.68994140625,-11828.3125,204610.734375,-848680.125,-3094057.5
178,KANSAS,-53260.63671875,18660.494140625,-60290.39453125,-1267.2532958984375,88127.015625,1482999.125,4467466.5,-7014.13134765625,-3369.43896484375,-8111.83544921875,140416.96875,-582447.3125,-2123021.25
179,KANSAS,-44496.06640625,15591.916015625,-50373.859375,-1058.7867431640625,73642.0390625,1239272.0,3732535.0,-5860.15576171875,-2815.404541015625,-6774.96240234375,117329.7578125,-486648.125,-1773767.875
180,KANSAS,-53073.5625,18593.8984375,-60090.45703125,-1262.8880615234375,87832.5625,1478051.5,4452934.5,-6990.32421875,-3357.7333984375,-8083.77783203125,139950.75,-580444.875,-2115555.5
181,KANSAS,-57759.01953125,20236.109375,-65388.13671875,-1374.501953125,95581.375,1608429.375,4845450.5,-7606.9248046875,-3654.29248046875,-8798.4150390625,152297.265625,-631693.6875,-2302322.75
182,KANSAS,-64981.2734375,22763.810546875,-73574.1875,-1546.45849609375,107546.5625,1809980.25,5452913.5,-8558.888671875,-4111.76171875,-9901.173828125,171355.484375,-710750.75,-2590173.25
183,KANSAS,-51737.28125,18126.63671875,-58570.76171875,-1231.1064453125,85618.5078125,1440887.375,4340690.0,-6813.666015625,-3273.69677734375,-7879.6279296875,136424.84375,-565882.625,-2062359.75
184,KANSAS,-54427.5390625,19073.279296875,-61603.24609375,-1295.0325927734375,90035.8828125,1515023.5,4563210.0,-7166.8955078125,-3443.08740234375,-8289.158203125,143479.28125,-595142.5625,-2169468.0
185,KANSAS,-62980.1015625,22069.095703125,-71283.6171875,-1498.759033203125,104172.0625,1753173.625,5280455.0,-8293.8818359375,-3983.787841796875,-9593.7451171875,166018.078125,-688542.875,-2510363.0
186,KANSAS,-57849.2109375,20266.171875,-65497.234375,-1376.6661376953125,95735.421875,1611215.375,4853867.0,-7618.86279296875,-3660.324462890625,-8812.4697265625,152547.1875,-632746.375,-2305954.25
187,KANSAS,-46636.00390625,16340.1572265625,-52802.91015625,-1109.686279296875,77199.7890625,1299106.5,3913543.0,-6142.17822265625,-2951.06396484375,-7101.89599609375,122981.0859375,-510165.5,-1859159.25
188,KANSAS,-40609.09765625,14229.373046875,-45974.15234375,-966.1796875,67205.03125,1130894.875,3406270.0,-5347.56396484375,-2569.442626953125,-6181.20166015625,107076.234375,-444155.5,-1618718.5
189,KANSAS,-45059.890625,15789.517578125,-51012.70703125,-1072.1141357421875,74567.171875,1254847.25,3779860.75,-5933.9951171875,-2850.76708984375,-6860.82958984375,118807.3984375,-492808.75,-1796191.25
190,KANSAS,-62000.2890625,21722.625,-70181.796875,-1475.34228515625,102575.8046875,1726166.25,5200060.5,-8164.4814453125,-3922.124267578125,-9444.3046875,163462.953125,-677990.6875,-2471131.25
191,KANSAS,-50219.46875,17594.845703125,-56856.9296875,-1194.947998046875,83120.5625,1398763.25,4213823.5,-6614.43701171875,-3177.748291015625,-7648.677734375,132432.0625,-549326.4375,-2001979.25
192,KANSAS,-50923.640625,17843.173828125,-57648.20703125,-1211.7862548828125,84277.640625,1418262.875,4272082.5,-6706.81982421875,-3222.280029296875,-7755.64892578125,134276.296875,-556986.8125,-2030033.125
193,KANSAS,-46388.015625,16253.552734375,-52510.8046875,-1103.7105712890625,76755.7734375,1291716.875,3890489.0,-6108.65625,-2934.847900390625,-7062.3994140625,122300.40625,-507313.0625,-1849073.625
194,KANSAS,-63084.41796875,22097.84375,-71428.34375,-1501.2535400390625,104434.734375,1757627.0,5294962.5,-8308.884765625,-3992.37255859375,-9611.84765625,166373.859375,-690168.25,-2514746.25
195,KANSAS,-76532.4375,26812.068359375,-86628.4453125,-1821.3197021484375,126615.6484375,2130946.25,6419216.5,-10079.0341796875,-4841.8740234375,-11661.611328125,201765.265625,-836878.9375,-3050424.25
196,KANSAS,-60440.09765625,21178.314453125,-68408.25,-1438.1632080078125,99976.9375,1682489.375,5067756.5,-7958.732421875,-3823.6728515625,-9206.1943359375,159324.4375,-660852.4375,-2409007.75
197,KANSAS,-58461.9140625,20486.396484375,-66177.2890625,-1391.31494140625,96712.1953125,1627511.875,4902548.0,-7698.75927734375,-3698.5068359375,-8905.0791015625,154128.5,-639241.8125,-2330200.5
198,KANSAS,-60515.18359375,21201.556640625,-68511.1171875,-1440.17333984375,100142.6015625,1685283.25,5077393.0,-7970.66650390625,-3828.7392578125,-9219.3466796875,159588.875,-661831.4375,-2412309.25
199,KANSAS,-62193.91015625,21792.2421875,-70399.2109375,-1480.0482177734375,102893.765625,1731533.75,5215844.5,-8190.68017578125,-3934.583740234375,-9474.4853515625,163975.953125,-680082.75,-2479050.0
200,KANSAS,-85984.6875,30126.69921875,-97314.078125,-2046.3460693359375,142206.5625,2393353.75,7209070.0,-11322.7158203125,-5439.033203125,-13103.0087890625,226643.109375,-940037.0625,-3427135.5
201,KANSAS,-51793.34765625,18144.296875,-58641.99609375,-1232.4915771484375,85736.953125,1442808.625,4346613.0,-6821.59765625,-3277.35986328125,-7888.70458984375,136585.921875,-566554.875,-2064675.375
202,KANSAS,-83117.59375,29121.78515625,-94072.7578125,-1978.0286865234375,137475.015625,2313765.5,6969061.5,-10944.66015625,-5257.9267578125,-12665.615234375,219093.21875,-908742.0,-3312807.25
203,KANSAS,-45437.359375,15922.89453125,-51437.4453125,-1081.12060546875,75174.53125,1264924.0,3810416.25,-5983.38037109375,-2874.595458984375,-6917.66796875,119803.8125,-496893.40625,-1811210.75
204,KANSAS,-65206.140625,22841.4453125,-73828.3515625,-1551.755126953125,107931.0703125,1816410.75,5472791.0,-8588.7919921875,-4126.18603515625,-9935.693359375,171970.234375,-713280.6875,-2599364.25
205,KANSAS,-46964.0,16453.724609375,-53172.76171875,-1117.39794921875,77731.7890625,1308067.875,3940546.25,-6184.96533203125,-2971.515380859375,-7151.3115234375,123838.828125,-513707.03125,-1872088.375
206,KANSAS,-44750.73046875,15678.5078125,-50673.14453125,-1064.9110107421875,74080.046875,1246640.75,3755825.0,-5894.7314453125,-2831.821044921875,-6814.40087890625,118030.765625,-489529.71875,-1783951.0
207,KANSAS,-50807.859375,17798.521484375,-57528.1015625,-1209.0423583984375,84112.328125,1415492.5,4264220.5,-6691.98486328125,-3215.098388671875,-7737.83740234375,133997.703125,-555798.875,-2025309.0
208,KANSAS,-67456.71875,23636.7734375,-76359.8359375,-1605.2843017578125,111612.1484375,1878308.25,5657509.5,-8883.6875,-4267.9853515625,-10278.1357421875,177837.359375,-737691.9375,-2688904.0
209,KANSAS,-68236.1015625,23909.259765625,-77228.0,-1623.7833251953125,112861.515625,1899258.25,5721054.0,-8985.4111328125,-4316.36767578125,-10395.380859375,179877.84375,-746061.375,-2719792.5
210,KANSAS,-63940.6328125,22401.23046875,-72377.3671875,-1521.487548828125,105782.546875,1780264.875,5362340.5,-8419.78515625,-4044.956787109375,-9740.615234375,168560.15625,-699194.0,-2548595.0
211,KANSAS,-59778.2265625,20945.1796875,-67660.9921875,-1422.466552734375,98891.15625,1664249.5,5012795.0,-7871.54638671875,-3781.93212890625,-9104.943359375,157584.546875,-653662.9375,-2382628.0
212,KANSAS,-49214.078125,17242.677734375,-55710.9921875,-1171.019287109375,81432.640625,1370411.5,4128344.75,-6481.5419921875,-3113.589599609375,-7493.9853515625,129768.828125,-538192.3125,-1961664.125
213,KANSAS,-64468.5859375,22587.416015625,-72985.875,-1534.1832275390625,106679.203125,1795356.5,5408196.5,-8490.501953125,-4078.99169921875,-9822.1689453125,169974.203125,-705068.75,-2569883.5
214,KANSAS,-69343.40625,24294.251953125,-78505.0859375,-1650.33740234375,114757.8203125,1931227.5,5817877.5,-9132.671875,-4387.54833984375,-10565.8251953125,182852.25,-758432.875,-2764198.25
215,KANSAS,-60443.59375,21177.943359375,-68414.0703125,-1438.2857666015625,99988.6796875,1682696.875,5068529.5,-7959.5732421875,-3823.57470703125,-9206.056640625,159341.59375,-660905.8125,-2409177.25
216,KANSAS,-50669.921875,17755.451171875,-57359.1484375,-1205.7451171875,83827.3515625,1410576.125,4249215.5,-6672.966796875,-3205.554443359375,-7716.44775390625,133611.515625,-554068.3125,-2019740.125
217,KANSAS,-46058.125,16136.6982421875,-52144.515625,-1095.9144287109375,76229.90625,1282834.125,3864717.75,-6065.3076171875,-2914.224853515625,-7013.23388671875,121460.578125,-503806.875,-1836006.0
218,KANSAS,-45283.4375,15868.3681640625,-51266.63671875,-1077.4674072265625,74935.03125,1260955.5,3798404.5,-5964.18212890625,-2865.282470703125,-6895.44287109375,119412.8515625,-495264.5,-1805275.375
219,KANSAS,-88250.5390625,30920.068359375,-99879.96875,-2100.22509765625,145953.25,2456435.25,7398864.0,-11621.431640625,-5582.29150390625,-13448.763671875,232631.65625,-964827.125,-3517485.5
220,KANSAS,-49072.20703125,17193.29296875,-55542.41015625,-1167.563720703125,81187.0234375,1366301.875,4114809.25,-6461.62744140625,-3104.413330078125,-7471.548828125,129354.0,-536587.125,-1955891.0
221,KANSAS,-49048.4375,17187.81640625,-55526.93359375,-1167.10791015625,81159.71875,1365675.625,4113860.75,-6459.00048828125,-3103.234130859375,-7469.15869140625,129323.6484375,-536422.125,-1955103.75
222,KANSAS,-68600.8984375,24035.36328125,-77651.6171875,-1632.4560546875,113493.3984375,1910053.125,5753511.0,-9034.3134765625,-4340.08837890625,-10451.900390625,180849.625,-750171.75,-2734487.5
223,KANSAS,-62920.39453125,22046.021484375,-71221.828125,-1497.241455078125,104094.53125,1751757.5,5276151.5,-8285.8896484375,-3980.56640625,-9584.7685546875,165875.6875,-688027.75,-2507860.75
224,KANSAS,-42592.19140625,14924.337890625,-48217.21875,-1013.4111938476562,70473.0234375,1185934.625,3572348.5,-5608.43408203125,-2694.524658203125,-6483.5986328125,112298.0390625,-465769.40625,-1697690.0
225,KANSAS,-57110.96875,20010.185546875,-64653.17578125,-1359.1114501953125,94502.953125,1590335.25,4790791.0,-7521.96435546875,-3613.28857421875,-8699.1708984375,150593.734375,-624585.1875,-2276441.5
226,KANSAS,-46158.47265625,16173.177734375,-52260.25390625,-1098.313720703125,76404.0703125,1285671.75,3872594.75,-6079.14208984375,-2920.853271484375,-7028.98486328125,121714.0703125,-504927.8125,-1840048.625
227,KANSAS,-63630.38671875,22294.353515625,-72020.6640625,-1514.22607421875,105261.6171875,1771534.75,5336302.5,-8379.771484375,-4025.535888671875,-9693.7265625,167754.875,-695765.625,-2536283.25
228,KANSAS,-52418.27734375,18366.92578125,-59345.05078125,-1247.3670654296875,86739.859375,1459649.875,4397245.0,-6903.5302734375,-3316.23876953125,-7983.74169921875,138221.359375,-573240.6875,-2089529.25
